cited_id,citing_id
3653,1674
3179,1674
3968,1674
3790,1674
2618,1674
3801,1674
3045,1674
3601,1674
3238,1674
3978,1674
3298,1674
3675,1674
2648,1674
3038,1674
3307,1674
2891,1674
2371,1674
2656,1677
3038,1677
2056,1678
2719,1678
2343,1678
2983,1680
2383,1680
3369,1680
3673,1680
2808,1683
3368,1683
2001,1684
3520,1684
2050,1684
3912,1684
3837,1686
3747,1688
3960,1688
3166,1689
3246,1689
3147,1689
3801,1689
3045,1689
3601,1689
3238,1689
3675,1689
2371,1689
3124,1691
3307,1692
3971,1694
2637,1696
3138,1697
3815,1697
3948,1706
3307,1710
1725,1710
3948,1710
3979,1710
2979,1710
3804,1713
3307,1713
3397,1713
3832,1714
3927,1714
3253,1717
2501,1717
3673,1717
2534,1717
1504,1721
2383,1721
2496,1721
3011,1721
1510,1721
1852,1721
1952,1721
2662,1721
3828,1721
2148,1721
2080,1725
3066,1725
3419,1725
2582,1726
3075,1727
3353,1727
2452,1727
2522,1731
2385,1732
2873,1734
2672,1735
2535,1735
1975,1735
3307,1735
3775,1735
2685,1736
3445,1738
3673,1738
3258,1739
3001,1742
1922,1742
3955,1742
3307,1742
1823,1743
3246,1747
3956,1747
3375,1747
3948,1747
2814,1751
2298,1751
3742,1751
3497,1752
3644,1752
2966,1753
3042,1753
2981,1756
3137,1757
1917,1757
3003,1760
3004,1760
2533,1763
3504,1763
3814,1763
3847,1764
3066,1771
3704,1772
3599,1772
3335,1772
3123,1772
3036,1772
3789,1774
3115,1776
3984,1776
2558,1776
2986,1777
3572,1779
3588,1779
3889,1779
3696,1779
3523,1779
3828,1779
3554,1779
3429,1779
3258,1782
3504,1785
2658,1786
2878,1786
3953,1790
3929,1790
3290,1792
3036,1792
3953,1792
1914,1797
3742,1797
1569,1797
2719,1797
2938,1797
1734,1797
2067,1797
3316,1800
3492,1804
3960,1804
3948,1804
3429,1804
3036,1804
3760,1806
3479,1806
2507,1806
2946,1806
2850,1807
3572,1809
2771,1809
3948,1809
3828,1809
2983,1810
3369,1810
3676,1811
3325,1811
3429,1812
2725,1812
3775,1813
3845,1813
3246,1813
3345,1813
3484,1816
2910,1817
3186,1818
3126,1820
2558,1820
2305,1820
3274,1820
2995,1822
3353,1823
3742,1823
3325,1823
3802,1824
3832,1824
3444,1824
3117,1824
2951,1825
3124,1827
3520,1831
3286,1831
3847,1832
2803,1834
2770,1834
2952,1835
3653,1835
2618,1835
3298,1835
2648,1835
3038,1835
2891,1835
3166,1836
3618,1836
1619,1836
3369,1836
3197,1837
3307,1838
3504,1839
3971,1839
3246,1839
2771,1839
2034,1839
3077,1839
3948,1839
3258,1840
2403,1843
3186,1843
3931,1844
3259,1844
3122,1844
3223,1844
3053,1845
3117,1845
3290,1845
2739,1845
2438,1845
3386,1846
2797,1846
3704,1846
2672,1846
3353,1846
3246,1846
3968,1846
3335,1846
2858,1846
2685,1846
3444,1846
3153,1846
2675,1848
2890,1848
3825,1849
3392,1851
3439,1851
2878,1851
3971,1852
3883,1852
3676,1855
3484,1855
2519,1857
2398,1859
3485,1863
2986,1863
2685,1863
2573,1863
3238,1863
3307,1863
3397,1863
2118,1869
1823,1869
1569,1869
1977,1869
1546,1869
2298,1869
3688,1870
3948,1871
3551,1871
2514,1872
3948,1875
3724,1875
3784,1875
3968,1875
3705,1876
3562,1876
3307,1876
2408,1877
3243,1879
3025,1883
3392,1885
2642,1885
2083,1885
3042,1885
1917,1885
3459,1886
3189,1886
2966,1888
3948,1888
2928,1888
3108,1888
2844,1892
3126,1892
3694,1892
2323,1893
3115,1895
3615,1895
3839,1896
3371,1898
3948,1898
3554,1898
3956,1898
3811,1898
3889,1898
3011,1898
3523,1898
2725,1898
3912,1898
3429,1898
2894,1898
3598,1898
3051,1898
3790,1898
3883,1898
2975,1898
3971,1898
2073,1898
3972,1898
2951,1898
2808,1898
3849,1898
3832,1899
2676,1899
3685,1899
3802,1899
3837,1899
3671,1899
2744,1900
3870,1900
2692,1901
2787,1901
3927,1903
3456,1903
2926,1903
3400,1904
2934,1907
2633,1907
3618,1910
3280,1910
3325,1913
2067,1913
2719,1913
3512,1914
2719,1914
3011,1915
3251,1915
3857,1915
3330,1916
3905,1916
3041,1917
3137,1917
3251,1917
3991,1917
3177,1917
2757,1917
3496,1917
3760,1917
2393,1917
2083,1920
2685,1921
3648,1921
2685,1922
3085,1924
3238,1924
2424,1924
3429,1925
3572,1925
2975,1925
2560,1925
3694,1926
3984,1927
3353,1928
3154,1930
3671,1930
3386,1931
3036,1931
3871,1931
3290,1931
1683,1932
2806,1936
3599,1936
3849,1936
3512,1936
3164,1936
3290,1936
2757,1936
3036,1936
3098,1936
2506,1936
3307,1939
2150,1940
2672,1940
3487,1940
3194,1940
3246,1940
2560,1945
3041,1947
3646,1947
3251,1947
3991,1947
3400,1947
1875,1947
2083,1947
2821,1947
2992,1947
1917,1947
2534,1948
3487,1948
3882,1948
3202,1948
3443,1948
3676,1948
2305,1950
3572,1952
3246,1952
3520,1952
2975,1952
2050,1952
2771,1952
3695,1952
3179,1955
2685,1955
3724,1955
2882,1956
1685,1956
3887,1962
3720,1962
3956,1962
3379,1962
3782,1962
3696,1962
3523,1962
3011,1962
3412,1962
3828,1962
2725,1962
3588,1962
2050,1962
2535,1962
3429,1962
3189,1962
3060,1962
1845,1964
2771,1965
3889,1965
3572,1965
2787,1965
3487,1965
2050,1965
2975,1965
3135,1965
3158,1965
2672,1965
3011,1965
3459,1965
2725,1965
3405,1965
3588,1965
2560,1965
3062,1965
3499,1965
3127,1965
2688,1965
3782,1965
3554,1965
3099,1965
2769,1965
3598,1965
3778,1965
2589,1965
3434,1965
2312,1965
2176,1965
3036,1966
3166,1968
3984,1969
2467,1970
2979,1971
3485,1971
3666,1971
3784,1971
3771,1971
3931,1971
3353,1971
3847,1971
3179,1971
3968,1971
3259,1971
3122,1971
3982,1971
3400,1971
2685,1971
3824,1971
3978,1971
3760,1971
3878,1971
3597,1971
3668,1971
3623,1971
3307,1971
3554,1971
3223,1971
3197,1972
3599,1972
3444,1972
2757,1972
2969,1972
3839,1973
3615,1973
3905,1974
3832,1974
2844,1974
3395,1974
3694,1974
3837,1974
3931,1977
3179,1977
3968,1977
3978,1977
3307,1977
3484,1978
2814,1978
1734,1978
2067,1978
2719,1978
3676,1978
2735,1978
2958,1978
3727,1979
3832,1979
3053,1979
3504,1979
2403,1981
2165,1984
3290,1984
3149,1984
3599,1984
2534,1984
3307,1985
3400,1985
3314,1985
2603,1985
2606,1985
2842,1990
3258,1992
3117,1993
2099,1995
3588,1995
3420,1995
2215,1996
3455,1999
3220,2000
3736,2000
2986,2000
3982,2000
2573,2000
3036,2001
3849,2001
3929,2001
3003,2003
3290,2003
3948,2003
3036,2003
3929,2003
3882,2004
3419,2005
3330,2007
3905,2007
2979,2008
3142,2008
2709,2010
3955,2010
3956,2010
3801,2010
3815,2010
2721,2010
2986,2012
2850,2013
3497,2016
3278,2016
3493,2016
3671,2016
2979,2017
3142,2017
3825,2018
3335,2018
3599,2018
3455,2018
3454,2018
3400,2020
3646,2020
1656,2031
1570,2031
3704,2031
3418,2031
3409,2035
2549,2035
3360,2037
3948,2043
3036,2043
2893,2043
3711,2044
3713,2044
3738,2047
1851,2048
3246,2050
2771,2050
3811,2050
2215,2055
2523,2056
3166,2057
3011,2058
2535,2058
3455,2059
3771,2060
3775,2061
2535,2064
3011,2067
2553,2067
3742,2067
2938,2067
3676,2067
2797,2068
3960,2068
2685,2068
3464,2068
3695,2069
2165,2069
3001,2069
3784,2069
2523,2071
1546,2071
2593,2071
2360,2071
3956,2073
3696,2073
1570,2074
3308,2075
3051,2075
3403,2075
2058,2076
3011,2076
3758,2078
2942,2078
2669,2078
3693,2078
2617,2078
3913,2078
3353,2079
3704,2083
3684,2083
3599,2083
3335,2083
3364,2083
3210,2083
3894,2083
3127,2084
3375,2084
3368,2084
3956,2084
3246,2084
3712,2088
3809,2088
2986,2088
3307,2088
2850,2090
3000,2090
3417,2090
3128,2090
3311,2096
2535,2096
3429,2096
3828,2096
3588,2096
3598,2096
3599,2096
3523,2096
2894,2096
2459,2096
2725,2096
3572,2096
3429,2098
3782,2098
3499,2098
3375,2098
1504,2100
1725,2100
2685,2100
3789,2100
3882,2102
3673,2102
1850,2103
3332,2105
3194,2107
2580,2108
3636,2113
3887,2118
3583,2118
3160,2118
2980,2123
1585,2124
3471,2125
3849,2125
2050,2125
2689,2125
3036,2125
3036,2127
2882,2128
3215,2130
3369,2130
4011,2131
2507,2132
3381,2132
3960,2132
3975,2132
2983,2134
3445,2134
3369,2134
3239,2137
3009,2137
3419,2140
3801,2144
3397,2145
3673,2148
3443,2150
3841,2150
2035,2151
3186,2151
2812,2152
2967,2156
2685,2156
3551,2156
2752,2156
2502,2156
3673,2162
2672,2162
3379,2162
2848,2164
2685,2165
3400,2165
3496,2165
2770,2167
3429,2168
3409,2170
3003,2170
3551,2175
3420,2175
3554,2176
2560,2176
3650,2176
3011,2176
3429,2176
3127,2176
2808,2176
2725,2176
2970,2180
3335,2180
3671,2181
3258,2182
1011,2182
3889,2185
3782,2185
2537,2186
1524,2190
2770,2190
2479,2190
2717,2192
3650,2194
3205,2194
3011,2194
2597,2197
2073,2199
2873,2204
3345,2205
2765,2205
3782,2205
3948,2205
3875,2209
2646,2209
2637,2210
3468,2210
3444,2213
3290,2213
3599,2213
3335,2213
3711,2215
3455,2215
3243,2215
2933,2215
3175,2215
3894,2215
3042,2215
3117,2221
3585,2229
3594,2229
3126,2232
3305,2232
2744,2233
2662,2233
3504,2233
3194,2233
3849,2233
3512,2233
3290,2233
3822,2236
3307,2241
3673,2244
3799,2246
3444,2246
3220,2246
1962,2246
1809,2246
3598,2249
2685,2252
3016,2256
3868,2257
3729,2259
3916,2261
3644,2263
3894,2269
2969,2269
3429,2270
3367,2272
3618,2272
3878,2272
3307,2272
3928,2272
3070,2273
3235,2274
3685,2275
3053,2275
3507,2277
2551,2280
3251,2281
2912,2283
2875,2283
2078,2283
3243,2288
3365,2289
3496,2292
3251,2292
3444,2292
2535,2296
3127,2296
2725,2296
3429,2296
3335,2297
3000,2297
3444,2297
2343,2298
1978,2300
2360,2300
3325,2300
2067,2300
2958,2300
3676,2300
3825,2304
3235,2305
2519,2305
1570,2306
1849,2306
2849,2306
3825,2306
3220,2311
1772,2311
2725,2312
3499,2312
3588,2312
2545,2312
2787,2312
3379,2312
3889,2312
2050,2312
2808,2312
2148,2313
3215,2315
3676,2316
3832,2317
2525,2323
3588,2325
3650,2325
3828,2325
2878,2325
2816,2327
2692,2327
3128,2327
3832,2329
3625,2329
3115,2329
3984,2329
3948,2331
3307,2332
1133,2334
1570,2334
2850,2334
2534,2336
3210,2341
2364,2341
3676,2343
2873,2343
3443,2345
3180,2349
2855,2350
2719,2350
1678,2350
2958,2350
3160,2350
2873,2350
2685,2352
3258,2353
2940,2353
2699,2354
3705,2355
3653,2355
3024,2355
2850,2357
3444,2357
3443,2357
2165,2357
3036,2357
2385,2358
3585,2358
3328,2358
3478,2358
2729,2360
3676,2360
3556,2361
3307,2361
4038,2362
3487,2363
3782,2363
3915,2363
3307,2363
2675,2364
3439,2364
3210,2364
2969,2364
3608,2364
3112,2368
3485,2371
2549,2372
3485,2373
3736,2373
3443,2373
2551,2376
3599,2378
3036,2378
3673,2383
3775,2383
3516,2383
3762,2384
3594,2385
3328,2385
3832,2385
3402,2385
3085,2385
3585,2385
3478,2385
3117,2386
3427,2386
3802,2387
3832,2387
3444,2387
3117,2387
3137,2388
3466,2388
3456,2391
3827,2393
3925,2397
3503,2397
3738,2397
3809,2397
2986,2397
3278,2398
3520,2399
3585,2400
2229,2400
3594,2400
3428,2403
3186,2403
2193,2404
2501,2408
3760,2408
3961,2408
3654,2408
3913,2408
2581,2408
2950,2409
3353,2410
3762,2410
2343,2410
2298,2410
3160,2410
3307,2411
3601,2411
2371,2411
2878,2412
3584,2415
3350,2417
3290,2417
3279,2417
3059,2418
3938,2418
3760,2418
3305,2423
2879,2423
3619,2426
3194,2426
3036,2429
3053,2431
2882,2433
3028,2433
3051,2433
3667,2433
2058,2434
1683,2437
3455,2438
3202,2438
2996,2438
3704,2443
3335,2443
3123,2443
2516,2443
3316,2443
3210,2443
3036,2443
1557,2444
2298,2444
3251,2445
3333,2445
3961,2445
2537,2446
3694,2446
3602,2447
1656,2448
2751,2448
1570,2448
2582,2448
1549,2448
2878,2448
2699,2448
1885,2448
3210,2449
3429,2449
2083,2449
3512,2449
2725,2449
2443,2449
3499,2449
2535,2449
3929,2449
2928,2450
3372,2452
3484,2452
3209,2453
3089,2453
2912,2453
3598,2454
3011,2454
2176,2454
3837,2456
2685,2458
3375,2459
2098,2459
3127,2459
3782,2459
2725,2459
3412,2459
3429,2459
3316,2461
3560,2461
3825,2461
2894,2462
3429,2462
2083,2463
2719,2464
2007,2464
2887,2465
2479,2465
2150,2465
3504,2465
3359,2466
3325,2467
2343,2467
3931,2470
2924,2474
3426,2474
2001,2475
3948,2475
2685,2478
2148,2478
3036,2478
2037,2479
3956,2480
3011,2480
1806,2481
3479,2481
2507,2481
2946,2481
3668,2481
3153,2481
3618,2482
3776,2482
3861,2484
3554,2484
3704,2489
3417,2489
3694,2492
1853,2494
2044,2495
2983,2496
2383,2496
3445,2496
3673,2496
3369,2496
2977,2498
3363,2499
3332,2499
3894,2500
3673,2501
3811,2501
3554,2501
3551,2503
3960,2503
3412,2504
3849,2506
3512,2506
3784,2507
3960,2507
3849,2507
3551,2507
3512,2510
3982,2514
3419,2514
3429,2516
3123,2516
2725,2516
3554,2516
3745,2517
3883,2517
3145,2519
3036,2520
2545,2520
3825,2520
3948,2520
3246,2520
2685,2524
3307,2524
3330,2525
3089,2525
3504,2525
3061,2525
3180,2527
4011,2528
3307,2528
3742,2529
3935,2529
4006,2529
2873,2529
3246,2530
3487,2530
3429,2530
3620,2534
3676,2534
3307,2534
2685,2534
3176,2534
3230,2534
3243,2534
3870,2534
3202,2534
3400,2534
3496,2534
3765,2534
3635,2534
3905,2534
3480,2534
3365,2534
3503,2534
3017,2534
3363,2534
3025,2534
3194,2534
3619,2534
3597,2534
3724,2534
3359,2534
3847,2534
3948,2534
3451,2534
3353,2534
3127,2535
3379,2535
3554,2535
3429,2535
3670,2537
3137,2538
3251,2541
3889,2541
3523,2541
3554,2541
3775,2541
3060,2545
3572,2545
3956,2545
3588,2545
3695,2545
3828,2545
3554,2545
3116,2547
3676,2550
3307,2551
2986,2551
3366,2552
3956,2554
3720,2554
3345,2554
3253,2554
3246,2554
3062,2554
3572,2554
3598,2554
3825,2557
3372,2557
3694,2558
2995,2558
3650,2560
3946,2564
3960,2564
3112,2565
3652,2566
3971,2569
3883,2569
3969,2573
2986,2573
3307,2573
3623,2575
3961,2575
3099,2575
3845,2575
2912,2575
3497,2577
3832,2577
3984,2577
3671,2577
2772,2580
3404,2581
3034,2581
3305,2582
3152,2583
3290,2583
3238,2583
3984,2583
3347,2583
3130,2586
3070,2586
3584,2588
3704,2590
3684,2590
3825,2590
3894,2590
3132,2593
3160,2593
3841,2594
3307,2595
2078,2595
3819,2595
3153,2595
3366,2597
2050,2600
2685,2600
3782,2600
3379,2600
3771,2605
3622,2605
3554,2605
3704,2609
3316,2609
3210,2609
3117,2609
3036,2609
3316,2610
3197,2610
3778,2612
3246,2612
3811,2612
3727,2613
3694,2614
3984,2615
3711,2616
3618,2617
3225,2618
3793,2618
2847,2620
3832,2620
3685,2620
3360,2620
2744,2620
2558,2620
3742,2633
2534,2633
3174,2633
3636,2633
3038,2633
3717,2633
3935,2633
3704,2635
3615,2635
3832,2636
3639,2636
3455,2639
3328,2639
3671,2642
3011,2646
3294,2647
2008,2650
2979,2650
2831,2650
3142,2650
3985,2656
3787,2656
3531,2656
3238,2656
3279,2656
3397,2656
3771,2657
3861,2658
3811,2662
3099,2662
3971,2662
3246,2662
3599,2664
3849,2664
3036,2664
3158,2664
3673,2667
3523,2667
3775,2667
3771,2668
2942,2669
3878,2669
2664,2670
3422,2670
2814,2671
3809,2672
3246,2672
3251,2672
3695,2672
3978,2672
3948,2672
3543,2672
3379,2672
3520,2674
3608,2675
3894,2675
3832,2676
3070,2676
3889,2678
3368,2678
2725,2678
3229,2678
3429,2678
3759,2679
3348,2679
3889,2680
3523,2680
3060,2680
3189,2680
3695,2680
3588,2680
3696,2680
3499,2680
3345,2680
3307,2685
3978,2685
3179,2685
3847,2685
3597,2685
2617,2687
3618,2687
3695,2688
3986,2688
3554,2688
3967,2688
3485,2689
3036,2689
2848,2690
4015,2697
3359,2698
2808,2698
3307,2698
3845,2698
3832,2699
3979,2699
3671,2699
3365,2701
3585,2703
3893,2703
3871,2704
2797,2708
3001,2708
3668,2708
2909,2708
3724,2708
3760,2708
2803,2709
3908,2709
3871,2709
2534,2709
2685,2709
3783,2709
3825,2709
2981,2709
3207,2709
2558,2709
3107,2710
3364,2714
3097,2715
3913,2715
3646,2716
3397,2718
3259,2718
2986,2718
2685,2718
3328,2720
3694,2720
3671,2720
3694,2723
3603,2725
3523,2725
3379,2725
3554,2725
3429,2725
3711,2726
3784,2726
3978,2726
3666,2726
3968,2726
3653,2726
3878,2726
3360,2729
3927,2730
3837,2730
3849,2732
3784,2740
3075,2742
3560,2744
3646,2746
3975,2746
3832,2751
3685,2751
3837,2751
3671,2751
3551,2752
3784,2752
3001,2752
3960,2752
3230,2754
3694,2755
3001,2756
3420,2756
3887,2758
3956,2758
3371,2758
3426,2758
3927,2759
3001,2762
3420,2762
3791,2762
3551,2762
3704,2764
3003,2764
3889,2765
3962,2765
3782,2765
3912,2765
3554,2765
3392,2766
3870,2766
3335,2766
3316,2766
3948,2769
3849,2769
3290,2769
3471,2769
3107,2770
2986,2770
3662,2770
3724,2770
2912,2770
3246,2771
3782,2771
3811,2771
3948,2771
3978,2771
3828,2771
2631,2778
3849,2778
3960,2778
2507,2778
2008,2778
3053,2785
3036,2785
3832,2786
2744,2786
3671,2786
3956,2787
2924,2787
3379,2787
3429,2787
3485,2789
3307,2789
3801,2789
3931,2789
3804,2789
2078,2789
2453,2789
2099,2789
2502,2792
3136,2792
3330,2793
3061,2793
3001,2797
3784,2797
3791,2797
3913,2797
3551,2797
3699,2798
2942,2798
3152,2799
3209,2803
3878,2803
3251,2806
3420,2806
2808,2806
3716,2806
3847,2806
2995,2807
3956,2808
3828,2808
2672,2808
3379,2808
3948,2808
3775,2808
3434,2808
3704,2810
3307,2813
3704,2815
3210,2815
2938,2817
3353,2819
3704,2821
3616,2822
2664,2823
3784,2824
3849,2824
3551,2824
3584,2825
3619,2825
2597,2828
2197,2828
3330,2829
3402,2829
3694,2829
3814,2831
3137,2841
3871,2843
3009,2843
3911,2844
3694,2844
2995,2845
3598,2850
3704,2850
3000,2850
3894,2850
3579,2851
3599,2851
3419,2851
3290,2851
3077,2851
3036,2851
3246,2851
3487,2852
3520,2852
3676,2855
3160,2855
2008,2856
2979,2856
3397,2856
3673,2858
3429,2858
3456,2862
3504,2866
3616,2867
3439,2868
3274,2869
3639,2869
3003,2871
3353,2873
3742,2873
3935,2873
3160,2873
3968,2874
3913,2874
3923,2874
2453,2875
3822,2875
2912,2875
3684,2878
3197,2878
3533,2879
3620,2879
3985,2882
3705,2882
3597,2882
3927,2885
2986,2887
2656,2887
3307,2887
3620,2889
3063,2889
3418,2890
3205,2890
3956,2894
3696,2894
2912,2895
3503,2896
3925,2896
2797,2899
3001,2899
2507,2899
3551,2899
2981,2906
2961,2906
3117,2906
2610,2906
3152,2906
3946,2909
3913,2909
3958,2909
3724,2909
3099,2909
3012,2909
2912,2909
3363,2910
3551,2911
3960,2911
3668,2912
3724,2912
3704,2920
3984,2921
3070,2921
3238,2921
3615,2921
3671,2921
3202,2921
3837,2921
3512,2922
3967,2924
3166,2925
2887,2925
3648,2925
2656,2925
2537,2926
3115,2926
3208,2926
3456,2926
2699,2926
3711,2927
3454,2928
3108,2928
2519,2929
3041,2930
3646,2930
3025,2930
3819,2930
3286,2932
3175,2933
3905,2934
3053,2934
3202,2934
3694,2934
3837,2934
3711,2941
3348,2941
3280,2942
3307,2951
3653,2952
3819,2957
3989,2957
3961,2966
3012,2966
3704,2969
3599,2969
3036,2969
3894,2969
3599,2970
3335,2970
2842,2973
3429,2975
3523,2975
3696,2975
2597,2976
3316,2976
3142,2979
3861,2981
3871,2982
3516,2983
3445,2983
3498,2983
3883,2983
3670,2990
3420,2992
3179,2992
2685,2992
3089,2993
3076,2993
3333,2993
3961,2993
3166,2994
3484,2995
3921,2996
3207,2996
3784,3001
3551,3001
3791,3001
3409,3004
3531,3005
2685,3005
3931,3005
3290,3005
3504,3010
3815,3010
3915,3010
3760,3010
3598,3011
3650,3011
3782,3011
3724,3012
3878,3012
3908,3016
3927,3017
3775,3018
3666,3022
3968,3022
3961,3022
3012,3022
3076,3022
3832,3025
3760,3027
3856,3030
3307,3030
3796,3032
3666,3032
3496,3032
2685,3032
2981,3032
3803,3034
3849,3036
3929,3036
3791,3036
3512,3036
3397,3038
3307,3038
3117,3038
3666,3038
3815,3038
3956,3038
3646,3041
3938,3041
3602,3042
3809,3045
3685,3045
3601,3045
3238,3045
3984,3045
3307,3045
3815,3045
3615,3045
3028,3051
3599,3053
3685,3053
3115,3053
3694,3053
3671,3053
3620,3054
3927,3054
3363,3054
3694,3054
3931,3056
3847,3056
3001,3056
3849,3056
3956,3060
3783,3063
3246,3067
3948,3067
3775,3069
3673,3069
3832,3070
3685,3070
3772,3070
3984,3070
3837,3070
3061,3073
3116,3073
3968,3076
3760,3076
3588,3077
3948,3077
3543,3077
3615,3083
3870,3086
3599,3086
3724,3089
3989,3090
3784,3091
3757,3091
3445,3096
3379,3096
3927,3096
3760,3097
3757,3097
3938,3097
3107,3097
3523,3098
3782,3098
3572,3099
3998,3100
3554,3100
3913,3107
3597,3107
3076,3108
3599,3108
3948,3108
3783,3115
3671,3115
3061,3116
3615,3117
3753,3117
3790,3117
3599,3117
3850,3117
3108,3117
3839,3117
3986,3118
3956,3118
3828,3118
3554,3118
3572,3118
3588,3118
3695,3118
3060,3118
3036,3121
3599,3123
3335,3123
3210,3123
3825,3123
4008,3124
3845,3127
3782,3127
3379,3127
3434,3127
3825,3128
3839,3129
3599,3129
3870,3129
3984,3129
3676,3132
3958,3133
3717,3133
3036,3135
3929,3135
3849,3135
3791,3137
3646,3137
3776,3137
3870,3137
3737,3138
3979,3140
3062,3141
3499,3141
3762,3145
3742,3145
3784,3146
3931,3146
3847,3146
2685,3146
3902,3146
3760,3146
3597,3146
3878,3146
3668,3146
3307,3146
3857,3146
3811,3147
3745,3147
3210,3149
3870,3149
3599,3149
3572,3150
3912,3150
3878,3154
3724,3154
3678,3155
3889,3157
3379,3157
3782,3157
3935,3160
3753,3165
3061,3165
3549,3166
3911,3170
3929,3171
3685,3173
3802,3173
3671,3173
3693,3176
3991,3177
3753,3177
3137,3177
3496,3177
3760,3179
3646,3179
3724,3179
3428,3186
3543,3188
3913,3190
3878,3190
3972,3194
3695,3194
3572,3194
3316,3198
3953,3198
3704,3198
3650,3205
4009,3205
3894,3205
3598,3205
3636,3206
3921,3207
3400,3209
3878,3209
3913,3209
3929,3210
3894,3210
3608,3210
3704,3210
3825,3210
3666,3213
3096,3216
3503,3216
3444,3220
3711,3220
3949,3223
3685,3225
3787,3225
3615,3225
3307,3225
3809,3225
3793,3225
3238,3225
3984,3225
3279,3225
3668,3227
3772,3242
3911,3242
3837,3242
3554,3245
3775,3245
3971,3246
3745,3246
3948,3246
3543,3246
3956,3247
3815,3248
3986,3251
3760,3251
3975,3251
3654,3251
3616,3252
3760,3253
3938,3253
3097,3253
4021,3253
3982,3256
4030,3257
3503,3264
3738,3264
3871,3264
3673,3264
3516,3264
3828,3265
3782,3265
3948,3265
3246,3265
3783,3266
3707,3272
3192,3272
3839,3272
3138,3273
3554,3277
4030,3278
3793,3279
3531,3279
3787,3279
3693,3280
3654,3280
3913,3280
3650,3284
3011,3284
3060,3284
3791,3286
3776,3286
3586,3286
3704,3287
3036,3287
3279,3290
3599,3290
3793,3290
3202,3290
3673,3292
3549,3294
3646,3297
3815,3298
3179,3298
3931,3298
3451,3298
3551,3298
3837,3305
3999,3305
3784,3307
3705,3307
3598,3307
3562,3307
3847,3307
3979,3307
3588,3307
3618,3307
3655,3307
3902,3307
3645,3307
3815,3307
3955,3307
3760,3307
3878,3307
3597,3307
3638,3307
3929,3307
3594,3307
3915,3307
4031,3307
3623,3307
3525,3307
3554,3307
3549,3307
3928,3307
3724,3307
3857,3307
3036,3308
3246,3310
3972,3310
3551,3313
3960,3313
3825,3316
3205,3316
3138,3318
3671,3320
3832,3320
3802,3320
3762,3325
3839,3327
3772,3328
3533,3328
3594,3328
3070,3328
3837,3328
3832,3328
3868,3329
3694,3330
3837,3330
3251,3333
3599,3335
3832,3341
3671,3341
3272,3350
3279,3350
3948,3350
3543,3350
3077,3350
2656,3357
3577,3359
3929,3359
3620,3363
3927,3363
3644,3366
3870,3366
4009,3366
3554,3368
3673,3368
3060,3368
3775,3368
3956,3368
3415,3368
3956,3369
3618,3370
3554,3371
3551,3372
3484,3372
4010,3374
3889,3379
3554,3379
3956,3379
3572,3379
3588,3379
3782,3379
3685,3382
3832,3382
3668,3383
3724,3383
3927,3384
3753,3386
3915,3389
3499,3389
3588,3389
3956,3391
3036,3391
3676,3391
3572,3391
3533,3395
4019,3396
3572,3397
3646,3397
3815,3397
3948,3397
3623,3397
3828,3397
3668,3400
3902,3401
3828,3402
3694,3402
4006,3402
3496,3403
3251,3403
3618,3404
3554,3408
3379,3408
3003,3409
3704,3417
3205,3418
3011,3418
3137,3418
3982,3419
3958,3420
3784,3420
3894,3422
3782,3426
3678,3427
3550,3427
3650,3429
3379,3429
3646,3430
3400,3433
3695,3434
3668,3435
3784,3435
3902,3435
3968,3435
3007,3436
3704,3439
3608,3439
3825,3439
3929,3439
3531,3444
3787,3444
3711,3444
3815,3444
3279,3444
3379,3445
3927,3449
3839,3454
3832,3454
3979,3454
3115,3455
3615,3455
3379,3459
3913,3462
3107,3462
3699,3464
3610,3467
3571,3472
3599,3472
3335,3472
3644,3472
3870,3472
3831,3476
3771,3477
3599,3477
3837,3478
3760,3479
4030,3480
3594,3483
3676,3484
3307,3485
3967,3485
3801,3485
3290,3485
3771,3485
3554,3485
3956,3487
3127,3487
3379,3487
3554,3487
3998,3492
3883,3492
3791,3496
3832,3497
3673,3498
3883,3498
3782,3499
3828,3499
3588,3499
3948,3499
3554,3499
3967,3499
4038,3500
3957,3504
3956,3506
3849,3512
3956,3520
3956,3523
3815,3531
4021,3531
3787,3531
3911,3533
3668,3538
3998,3542
3784,3551
3946,3551
3960,3551
3979,3558
3671,3560
3985,3563
3791,3564
3599,3571
3870,3571
3598,3572
3554,3572
3857,3576
3929,3577
3815,3579
3599,3586
3554,3588
3924,3588
3889,3588
3572,3588
3608,3590
3554,3603
3693,3605
3913,3605
3889,3614
3827,3615
3584,3619
4031,3623
3688,3631
3572,3650
3598,3650
3814,3650
3599,3650
3647,3650
3986,3650
3887,3650
3986,3654
3760,3654
3736,3655
3871,3656
3968,3662
3646,3668
3948,3675
3956,3675
3742,3676
3507,3676
4030,3685
3784,3693
3913,3693
3958,3693
3911,3694
3929,3704
3685,3711
3598,3714
3956,3714
3554,3714
3956,3718
3815,3719
3684,3723
3636,3727
3646,3741
3883,3745
4015,3750
3857,3751
3646,3753
3938,3757
3760,3757
3742,3762
3668,3768
3724,3768
3956,3771
3911,3772
3791,3776
3646,3776
3889,3778
3696,3782
3956,3782
3889,3782
3962,3782
3979,3783
3815,3784
3893,3789
3956,3790
3820,3796
3938,3804
3784,3804
3989,3804
3815,3805
3965,3809
3554,3811
3998,3811
